Academic year,semester,School Name,country,school,Number of people
103,1,國立臺灣藝術大學,日本,神戶藝術工科大學,1
103,1,國立臺灣藝術大學,大陸地區,上海交通大學,1
103,1,國立臺灣藝術大學,澳門,澳門理工學院,1
103,1,國立臺灣藝術大學,日本,筑波大學,1
103,1,國立臺灣藝術大學,大陸地區,廈門大學,1
103,1,國立臺灣藝術大學,朝鮮民主主義人民共和國(北韓),嶺南大學,1
103,1,國立臺灣藝術大學,大陸地區,廈門大學,1
103,1,國立臺灣藝術大學,大陸地區,中國傳媒大學,1
103,1,國立臺灣藝術大學,大陸地區,同濟大學,2
103,1,國立臺灣藝術大學,大陸地區,廈門大學,1
103,1,國立臺灣藝術大學,法國,國立高等裝飾藝術學院,1
103,1,國立臺灣藝術大學,法國,法國布爾日國立高等藝術學院,1
103,1,國立臺灣藝術大學,大陸地區,中國傳媒大學,1
103,1,國立臺灣藝術大學,日本,女子美術大學,1
103,1,國立臺東大學,日本,仙台大學,2
103,1,國立臺東大學,大陸地區,浙江師範大學,1
103,1,國立臺東大學,大陸地區,浙江師範大學,1
103,1,國立臺東大學,大陸地區,鄭州大學,1
103,1,國立臺東大學,美國,西來大學,1
103,1,國立臺東大學,日本,天理大學,1
103,1,國立臺東大學,大陸地區,浙江師範大學,1
103,1,國立臺東大學,日本,仙台大學,1
103,1,國立臺東大學,美國,西來大學,1
103,1,國立臺東大學,大陸地區,浙江師範大學,3
103,1,國立臺東大學,大陸地區,浙江師範大學,1
103,1,國立臺東大學,大韓民國(南韓),新羅大學,1
103,1,國立臺東大學,日本,仙台大學,1
103,1,國立宜蘭大學,大陸地區,武漢大學,1
103,1,國立宜蘭大學,日本,日本西九州大學,6
103,1,國立宜蘭大學,大陸地區,北京交通大學,1
103,1,國立宜蘭大學,大陸地區,武漢大學,2
103,1,國立宜蘭大學,大陸地區,華中農業大學,1
103,1,國立宜蘭大學,大陸地區,電子科技大學,10
103,1,國立宜蘭大學,大陸地區,電子科技大學,1
103,1,國立宜蘭大學,大陸地區,中國農業大學,1
103,1,國立宜蘭大學,大陸地區,山東,10
103,1,國立宜蘭大學,大陸地區,華中農業大學,20
103,1,國立宜蘭大學,大陸地區,中國農業大學,2
103,1,國立聯合大學,日本,阿南工業高等專門學校,1
103,1,國立聯合大學,大陸地區,中國北京中央民族大學,7
103,1,國立聯合大學,美國,霜堡州立大學,2
103,1,國立聯合大學,美國,美國霜堡州立大學,1
103,1,國立聯合大學,日本,阿南工業高等專門學校,1
103,1,國立聯合大學,日本,阿南工業高等專門學校,1
103,1,國立聯合大學,大陸地區,中國北京中央民族大學,20
103,1,國立虎尾科技大學,加拿大,英屬哥倫比亞理工學院,5
103,1,國立虎尾科技大學,美國,印第安那普渡大學韋恩堡分校,3
103,1,國立虎尾科技大學,加拿大,英屬哥倫比亞理工學院,5
103,1,國立虎尾科技大學,加拿大,英屬哥倫比亞理工學院,18
103,1,國立虎尾科技大學,美國,南伊利諾大學,1
103,1,國立虎尾科技大學,日本,大阪工業大學,1
103,1,國立高雄海洋科技大學,泰王國(泰國),孔敬大學,3
103,1,國立高雄海洋科技大學,泰王國(泰國),孔敬大學,3
103,1,國立高雄海洋科技大學,義大利共和國,第44屆歐洲微波會議,1
103,1,國立高雄海洋科技大學,日本,日本長崎大學,1
103,1,國立臺南藝術大學,斯洛維尼亞共和國,盧比安那大學,1
103,1,國立臺南藝術大學,大韓民國(南韓),漢陽大學,2
103,1,國立臺南藝術大學,德意志聯邦共和國,斯圖加特藝術學院,1
103,1,國立臺南大學,大陸地區,華南師範大學,1
103,1,國立臺南大學,法國,尼斯大學,1
103,1,國立臺南大學,法國,巴黎第8大學,1
103,1,國立臺南大學,美國,中央阿肯色大學,1
103,1,國立臺南大學,法國,巴黎第8大學,1
103,1,國立臺南大學,美國,中央阿肯色大學,1
103,1,國立臺南大學,大韓民國(南韓),加圖立大學,1
103,1,國立臺南大學,美國,中央阿肯色大學,1
103,1,國立臺南大學,大韓民國(南韓),加圖立大學,1
103,1,國立臺南大學,大陸地區,首都師範大學,1
103,1,國立臺南大學,日本,埼玉大學,1
103,1,國立臺南大學,美國,佛羅里達理工學院,1
103,1,國立臺北教育大學,大韓民國(南韓),東國大學,1
103,1,國立臺北教育大學,大韓民國(南韓),仁德大學,1
103,1,國立臺北教育大學,大韓民國(南韓),首爾教育大學,1
103,1,國立臺北教育大學,日本,群馬大學,1
103,1,國立臺北教育大學,大陸地區,華中師範大學,1
103,1,國立臺北教育大學,大陸地區,澳門大學,1
103,1,國立臺北教育大學,大韓民國(南韓),仁德大學,1
103,1,國立臺北教育大學,大韓民國(南韓),東國大學,1
103,1,國立臺北教育大學,日本,兵庫教育大學,1
103,1,國立臺北教育大學,日本,鹿兒島大學教育學院,1
103,1,國立臺北教育大學,大韓民國(南韓),東國大學,1
103,1,國立臺北教育大學,大陸地區,香港教育學院,1
103,1,國立臺北教育大學,大韓民國(南韓),首爾教育大學,1
103,1,國立臺北教育大學,法國,馬恩河谷大學,1
103,1,國立臺北教育大學,日本,兵庫教育大學,1
103,1,國立臺北教育大學,法國,馬恩河谷大學,1
103,1,國立臺北教育大學,大陸地區,湖南大學,1
103,1,國立臺北教育大學,日本,大阪教育大學,1
103,1,國立臺北教育大學,大韓民國(南韓),仁德大學,1
103,1,國立臺北教育大學,大韓民國(南韓),首爾教育大學,1
103,1,國立臺北教育大學,日本,群馬大學,1
103,1,國立臺北教育大學,大韓民國(南韓),首爾教育大學,2
103,1,國立臺北教育大學,日本,大阪教育大學,1
103,1,國立臺北教育大學,日本,東京國際大學,1
103,1,國立臺北教育大學,法國,馬恩河谷大學,2
103,1,國立臺北教育大學,日本,群馬大學,1
103,1,國立新竹教育大學,大陸地區,西北師範大學,2
103,1,國立新竹教育大學,日本,上越教育大學,1
103,1,國立新竹教育大學,大陸地區,西北師範大學,1
103,1,國立新竹教育大學,日本,上越教育大學,1
103,1,國立新竹教育大學,澳大利亞,首都特區私立瑞佛中小學,1
103,1,國立新竹教育大學,大陸地區,西北師範大學,1
103,1,國立臺中教育大學,大陸地區,湖南文理學院,3
103,1,國立臺中教育大學,大陸地區,長春師範大學,1
103,1,國立臺中教育大學,大陸地區,湖南文理學院,2
103,1,國立臺中教育大學,大韓民國(南韓),首爾教育大學,1
103,1,國立臺中教育大學,大韓民國(南韓),大邱教育大學,1
103,1,國立臺中教育大學,大陸地區,鄭州大學西亞斯國際學院,1
103,1,國立臺中教育大學,大陸地區,東北師範大學,1
103,1,國立臺中教育大學,香港,香港教育學院,1
103,1,國立臺中教育大學,日本,東京學藝大學,1
103,1,國立臺中教育大學,大陸地區,華僑大學,1
103,1,國立臺中教育大學,日本,東京學藝大學,1
103,1,國立臺中教育大學,大陸地區,首都師範大學,1
103,1,國立臺中教育大學,大陸地區,吉林大學,1
103,1,國立臺中教育大學,大陸地區,江南大學,4
103,1,國立臺中教育大學,大陸地區,哈爾濱師範大學,1
103,1,國立臺中教育大學,香港,香港教育學院,1
103,1,國立臺中教育大學,大陸地區,江南大學,1
103,1,國立臺中教育大學,大陸地區,湖南文理學院,4
103,1,國立臺中教育大學,大陸地區,東北師範大學,1
103,1,國立臺中教育大學,大陸地區,首都師範大學,1
103,1,國立臺中教育大學,大韓民國(南韓),大邱教育大學,1
103,1,國立臺中教育大學,大陸地區,吉林大學,2
103,1,國立臺中教育大學,大韓民國(南韓),首爾教育大學,2
103,1,國立臺中教育大學,大陸地區,湖南文理學院,1
103,1,國立勤益科技大學,大陸地區,友嘉集團,2
103,1,國立勤益科技大學,大陸地區,立隆電子工業股份有限公司,2
103,1,國立勤益科技大學,大陸地區,宏全國際集團,2
103,1,國立勤益科技大學,大陸地區,浙江理工大學,2
103,1,國立勤益科技大學,大陸地區,常州工學院,2
103,1,國立勤益科技大學,大陸地區,順德工業股份有限公司,2
103,1,國立勤益科技大學,大陸地區,友嘉集團,19
103,1,國立勤益科技大學,大陸地區,立隆電子工業股份有限公司,19
103,1,國立勤益科技大學,大陸地區,宏全國際集團,19
103,1,國立勤益科技大學,大陸地區,浙江理工大學,19
103,1,國立勤益科技大學,大陸地區,常州工學院,19
103,1,國立勤益科技大學,大陸地區,順德工業股份有限公司,19
103,1,國立勤益科技大學,日本,北見工業大學,1
103,1,國立勤益科技大學,大陸地區,友嘉集團,10
103,1,國立勤益科技大學,大陸地區,立隆電子工業股份有限公司,10
103,1,國立勤益科技大學,大陸地區,宏全國際集團,10
103,1,國立勤益科技大學,大陸地區,浙江理工大學,10
103,1,國立勤益科技大學,大陸地區,常州工學院,10
103,1,國立勤益科技大學,大陸地區,順德工業股份有限公司,10
103,1,國立勤益科技大學,日本,北見工業大學,1
103,1,國立體育大學,大韓民國(南韓),慶雲大學,1
103,1,國立體育大學,香港,香港浸會大學,1
103,1,國立體育大學,大韓民國(南韓),龍仁大學,2
103,1,國立體育大學,大韓民國(南韓),韓國體育大學,1
103,1,國立體育大學,大陸地區,北京體育大學,1
103,1,國立體育大學,大韓民國(南韓),韓國體育大學,2
103,1,國立體育大學,大陸地區,北京體育大學,4
103,1,國立體育大學,大韓民國(南韓),慶雲大學,1
103,1,國立體育大學,大韓民國(南韓),韓國體育大學,2
103,1,國立體育大學,日本,鹿屋體育大學,2
103,1,國立體育大學,匈牙利共和國,匈牙利體育大學,1
103,1,國立體育大學,德意志聯邦共和國,慕尼黑商學院,2
103,1,國立體育大學,日本,國際武道大學,1
103,1,國立體育大學,日本,國際武道大學,1
103,1,國立體育大學,大陸地區,上海體育學院,4
103,1,國立體育大學,大陸地區,北京體育大學,1
103,1,國立體育大學,大韓民國(南韓),韓國體育大學,2
103,1,國立體育大學,匈牙利共和國,匈牙利體育大學,1
103,1,國立體育大學,大韓民國(南韓),韓國體育大學,3
103,1,國立臺北護理健康大學,馬爾他共和國,馬爾它大學,3
103,1,國立臺北護理健康大學,印度尼西亞共和國,艾西亞健康學院,10
103,1,國立臺北護理健康大學,新加坡共和國,國立新加坡大學,8
103,1,國立臺北護理健康大學,英國,諾斯威克公園醫院,2
103,1,國立臺北護理健康大學,澳大利亞,澳洲格里菲斯大學,11
103,1,國立高雄餐旅大學,日本,九州國際大學,2
103,1,國立高雄餐旅大學,日本,山口大學,5
103,1,國立高雄餐旅大學,日本,文京學院大學,2
103,1,國立高雄餐旅大學,日本,杏林大學,1
103,1,國立高雄餐旅大學,日本,阪南大學,4
103,1,國立高雄餐旅大學,日本,京都學園大學,2
103,1,國立高雄餐旅大學,日本,城西國際大學,2
103,1,國立高雄餐旅大學,日本,德山大學,2
103,1,國立高雄餐旅大學,加拿大,漢堡學院,4
103,1,國立高雄餐旅大學,美國,南佛羅里達大學,2
103,1,國立高雄餐旅大學,加拿大,漢堡學院,1
103,1,國立高雄餐旅大學,英國,伯明罕大學學院,1
103,1,國立高雄餐旅大學,加拿大,漢堡學院,3
103,1,國立高雄餐旅大學,美國,南佛羅里達大學,1
103,1,國立高雄餐旅大學,加拿大,漢堡學院,2
103,1,國立高雄餐旅大學,加拿大,漢堡學院,2
103,1,國立高雄餐旅大學,美國,南佛羅里達大學,1
103,1,國立高雄餐旅大學,英國,伯明罕大學學院,1
103,1,國立高雄餐旅大學,加拿大,漢堡學院,5
103,1,國立高雄餐旅大學,美國,南佛羅里達大學,1
103,1,國立高雄餐旅大學,加拿大,漢堡學院,3
103,1,國立高雄餐旅大學,美國,南佛羅里達大學,2
103,1,國立高雄餐旅大學,美國,聖地牙哥州立大學,1
103,1,國立高雄餐旅大學,加拿大,漢堡學院,3
103,1,國立高雄餐旅大學,加拿大,漢堡學院,6
103,1,國立高雄餐旅大學,美國,南佛羅里達大學,1
103,1,國立高雄餐旅大學,英國,伯明罕大學學院,2
103,1,國立高雄餐旅大學,加拿大,漢堡學院,2
103,1,國立金門大學,大韓民國(南韓),誠信女子大學,4
103,1,國立金門大學,美國,西佛羅里達大學,5
103,1,國立金門大學,美國,西喬治亞大學,1
103,1,國立金門大學,大陸地區,暨南大學,1
103,1,國立金門大學,大陸地區,北京體育大學,2
103,1,國立金門大學,大陸地區,華僑大學,2
103,1,國立金門大學,大陸地區,暨南大學,2
103,1,國立金門大學,大韓民國(南韓),誠信女子大學,1
103,1,國立金門大學,美國,西佛羅里達大學,1
103,1,國立金門大學,大陸地區,北京體育大學,1
103,1,國立金門大學,大陸地區,暨南大學,2
103,1,國立臺灣體育運動大學,大陸地區,北京體育大學,2
103,1,國立臺灣體育運動大學,大陸地區,武漢體育學院,2
103,1,國立臺灣體育運動大學,大陸地區,上海體育學院,1
103,1,國立臺灣體育運動大學,大陸地區,北京體育大學,2
103,1,國立臺灣體育運動大學,美國,西雅圖水手隊&印地安人隊,5
103,1,國立臺灣體育運動大學,大陸地區,北京體育大學,2
103,1,國立臺灣體育運動大學,美國,印地安新人聯盟,1
103,1,國立臺灣體育運動大學,美國,高沙漠區小牛,1
103,1,國立臺灣體育運動大學,美國,慧智文教基金會,5
103,1,國立臺灣體育運動大學,大陸地區,上海體育學院,1
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,1
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,1
103,1,國立臺中科技大學,美國,中央奧克拉荷馬大學,3
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,1
103,1,國立臺中科技大學,英國,帝門大學,3
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,2
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,1
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,6
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,1
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,2
103,1,國立臺中科技大學,大韓民國(南韓),全北大學,1
103,1,國立臺北商業大學,日本,千葉商科大學,2
103,1,國立臺北商業大學,澳大利亞,拉特博大學,1
103,1,國立臺北商業大學,法國,魯昂商業學校,1
103,1,國立臺北商業大學,美國,匹茲堡州立大學,2
103,1,國立臺北商業大學,美國,霜堡州立大學,1
103,1,國立臺北商業大學,英國,德蒙福特大學,2
103,1,國立臺北商業大學,荷蘭王國,格羅寧根漢斯大學,1
103,1,國立臺北商業大學,德意志聯邦共和國,阿莎芬堡應用科技大學,2
103,1,國立臺北商業大學,德意志聯邦共和國,新烏爾姆應用科技大學,2
103,1,國立臺北商業大學,日本,千葉商科大學,1
103,1,國立臺北商業大學,澳大利亞,雪梨科技大學,1
103,1,國立臺北商業大學,大陸地區,重慶大學,1
103,1,國立臺北商業大學,美國,匹茲堡州立大學,1
103,1,國立臺北商業大學,荷蘭王國,格羅寧根漢斯大學,1
103,1,國立臺北商業大學,法國,魯昂商業學校,1
103,1,國立臺北商業大學,美國,匹茲堡州立大學,1
103,1,國立臺北商業大學,荷蘭王國,格羅寧根漢斯大學,1
103,1,國立臺北商業大學,德意志聯邦共和國,新烏爾姆應用科技大學,1
103,1,國立臺北商業大學,荷蘭王國,格羅寧根漢斯大學,1
103,1,國立屏東大學,大陸地區,華中師範大學,1
103,1,國立屏東大學,大陸地區,華東師範大學,2
